tanggal,id_komoditas,id_pasar,harga,nama_komoditas,satuan
2022-02-11,14,1,38000,Daging Ayam Ras,kg
2022-02-11,15,1,20000,Telur Ayam Ras,kg
2022-02-11,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-11,22,1,3000,Mie Instan,bungkus
2022-02-11,23,1,26000,Bawang Putih Honan,kg
2022-02-11,24,1,28000,Bawang Putih Kating,kg
2022-02-11,26,1,12000,Susu Kental Manis,kg
2022-02-11,29,1,60000,Daging Ayam Kampung,kg
2022-02-11,30,1,42000,Telur Ayam Kampung,kg
2022-02-14,1,1,9000,Beras Medium,kg
2022-02-14,2,1,10000,Beras Premium,kg
2022-02-14,3,1,30000,Cabai Merah Keriting,kg
2022-02-14,4,1,35000,Cabai Merah Besar,kg
2022-02-14,5,1,35000,Cabai Rawit Merah,kg
2022-02-14,6,1,24000,Cabai Rawit Hijau,kg
2022-02-14,7,1,28000,Bawang Merah,kg
2022-02-14,13,1,11000,Tepung Terigu,kg
2022-02-14,14,1,38000,Daging Ayam Ras,kg
2022-02-14,15,1,20000,Telur Ayam Ras,kg
2022-02-14,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-14,22,1,3000,Mie Instan,bungkus
2022-02-14,23,1,26000,Bawang Putih Honan,kg
2022-02-14,24,1,28000,Bawang Putih Kating,kg
2022-02-14,26,1,12000,Susu Kental Manis,kg
2022-02-14,29,1,60000,Daging Ayam Kampung,kg
2022-02-14,30,1,42000,Telur Ayam Kampung,kg
2022-02-15,1,1,9000,Beras Medium,kg
2022-02-15,2,1,10000,Beras Premium,kg
2022-02-15,3,1,30000,Cabai Merah Keriting,kg
2022-02-15,4,1,35000,Cabai Merah Besar,kg
2022-02-15,5,1,35000,Cabai Rawit Merah,kg
2022-02-15,6,1,24000,Cabai Rawit Hijau,kg
2022-02-15,7,1,28000,Bawang Merah,kg
2022-02-15,13,1,11000,Tepung Terigu,kg
2022-02-15,14,1,38000,Daging Ayam Ras,kg
2022-02-15,15,1,20000,Telur Ayam Ras,kg
2022-02-15,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-15,22,1,3000,Mie Instan,bungkus
2022-02-15,23,1,26000,Bawang Putih Honan,kg
2022-02-15,24,1,28000,Bawang Putih Kating,kg
2022-02-15,26,1,12000,Susu Kental Manis,kg
2022-02-15,29,1,60000,Daging Ayam Kampung,kg
2022-02-15,30,1,42000,Telur Ayam Kampung,kg
2022-02-16,1,1,9000,Beras Medium,kg
2022-02-16,2,1,10000,Beras Premium,kg
2022-02-16,3,1,30000,Cabai Merah Keriting,kg
2022-02-16,4,1,35000,Cabai Merah Besar,kg
2022-02-16,5,1,35000,Cabai Rawit Merah,kg
2022-02-16,6,1,24000,Cabai Rawit Hijau,kg
2022-02-16,7,1,28000,Bawang Merah,kg
2022-02-16,13,1,11000,Tepung Terigu,kg
2022-02-16,14,1,38000,Daging Ayam Ras,kg
2022-02-16,15,1,20000,Telur Ayam Ras,kg
2022-02-16,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-16,22,1,3000,Mie Instan,bungkus
2022-02-16,23,1,26000,Bawang Putih Honan,kg
2022-02-16,24,1,28000,Bawang Putih Kating,kg
2022-02-16,26,1,12000,Susu Kental Manis,kg
2022-02-16,29,1,60000,Daging Ayam Kampung,kg
2022-02-16,30,1,42000,Telur Ayam Kampung,kg
2022-02-17,1,1,0,Beras Medium,kg
2022-02-17,2,1,0,Beras Premium,kg
2022-02-17,3,1,0,Cabai Merah Keriting,kg
2022-02-17,4,1,0,Cabai Merah Besar,kg
2022-02-17,5,1,0,Cabai Rawit Merah,kg
2022-02-17,6,1,0,Cabai Rawit Hijau,kg
2022-02-17,7,1,0,Bawang Merah,kg
2022-02-17,13,1,0,Tepung Terigu,kg
2022-02-17,14,1,0,Daging Ayam Ras,kg
2022-02-17,15,1,0,Telur Ayam Ras,kg
2022-02-17,16,1,0,Daging Sapi Paha Belakang,kg
2022-02-17,22,1,0,Mie Instan,bungkus
2022-02-17,23,1,0,Bawang Putih Honan,kg
2022-02-17,24,1,0,Bawang Putih Kating,kg
2022-02-17,26,1,0,Susu Kental Manis,kg
2022-02-17,29,1,0,Daging Ayam Kampung,kg
2022-02-17,30,1,0,Telur Ayam Kampung,kg
2022-02-18,1,1,9000,Beras Medium,kg
2022-02-18,2,1,10000,Beras Premium,kg
2022-02-18,3,1,40000,Cabai Merah Keriting,kg
2022-02-18,4,1,40000,Cabai Merah Besar,kg
2022-02-18,5,1,40000,Cabai Rawit Merah,kg
2022-02-18,6,1,24000,Cabai Rawit Hijau,kg
2022-02-18,7,1,28000,Bawang Merah,kg
2022-02-18,13,1,11000,Tepung Terigu,kg
2022-02-18,14,1,37000,Daging Ayam Ras,kg
2022-02-18,15,1,20000,Telur Ayam Ras,kg
2022-02-18,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-18,22,1,3000,Mie Instan,bungkus
2022-02-18,23,1,26000,Bawang Putih Honan,kg
2022-02-18,24,1,28000,Bawang Putih Kating,kg
2022-02-18,26,1,12000,Susu Kental Manis,kg
2022-02-18,29,1,60000,Daging Ayam Kampung,kg
2022-02-18,30,1,42000,Telur Ayam Kampung,kg
2022-02-21,1,1,9000,Beras Medium,kg
2022-02-21,2,1,10000,Beras Premium,kg
2022-02-21,3,1,40000,Cabai Merah Keriting,kg
2022-02-21,4,1,40000,Cabai Merah Besar,kg
2022-02-21,5,1,42000,Cabai Rawit Merah,kg
2022-02-21,6,1,24000,Cabai Rawit Hijau,kg
2022-02-21,7,1,28000,Bawang Merah,kg
2022-02-21,13,1,11000,Tepung Terigu,kg
2022-02-21,14,1,36000,Daging Ayam Ras,kg
2022-02-21,15,1,21000,Telur Ayam Ras,kg
2022-02-21,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-21,22,1,3000,Mie Instan,bungkus
2022-02-21,23,1,26000,Bawang Putih Honan,kg
2022-02-21,24,1,28000,Bawang Putih Kating,kg
2022-02-21,26,1,12000,Susu Kental Manis,kg
2022-02-21,29,1,60000,Daging Ayam Kampung,kg
2022-02-21,30,1,42000,Telur Ayam Kampung,kg
2022-02-22,1,1,9000,Beras Medium,kg
2022-02-22,2,1,10000,Beras Premium,kg
2022-02-22,3,1,40000,Cabai Merah Keriting,kg
2022-02-22,4,1,40000,Cabai Merah Besar,kg
2022-02-22,5,1,42000,Cabai Rawit Merah,kg
2022-02-22,6,1,24000,Cabai Rawit Hijau,kg
2022-02-22,7,1,28000,Bawang Merah,kg
2022-02-22,13,1,11000,Tepung Terigu,kg
2022-02-22,14,1,36000,Daging Ayam Ras,kg
2022-02-22,15,1,21000,Telur Ayam Ras,kg
2022-02-22,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-22,22,1,3000,Mie Instan,bungkus
2022-02-22,23,1,26000,Bawang Putih Honan,kg
2022-02-22,24,1,28000,Bawang Putih Kating,kg
2022-02-22,26,1,12000,Susu Kental Manis,kg
2022-02-22,29,1,60000,Daging Ayam Kampung,kg
2022-02-22,30,1,42000,Telur Ayam Kampung,kg
2022-02-23,1,1,9000,Beras Medium,kg
2022-02-23,2,1,10000,Beras Premium,kg
2022-02-23,3,1,40000,Cabai Merah Keriting,kg
2022-02-23,4,1,40000,Cabai Merah Besar,kg
2022-02-23,5,1,42000,Cabai Rawit Merah,kg
2022-02-23,6,1,24000,Cabai Rawit Hijau,kg
2022-02-23,7,1,28000,Bawang Merah,kg
2022-02-23,13,1,11000,Tepung Terigu,kg
2022-02-23,14,1,36000,Daging Ayam Ras,kg
2022-02-23,15,1,21000,Telur Ayam Ras,kg
2022-02-23,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-23,22,1,3000,Mie Instan,bungkus
2022-02-23,23,1,26000,Bawang Putih Honan,kg
2022-02-23,24,1,28000,Bawang Putih Kating,kg
2022-02-23,26,1,12000,Susu Kental Manis,kg
2022-02-23,29,1,60000,Daging Ayam Kampung,kg
2022-02-23,30,1,42000,Telur Ayam Kampung,kg
2022-02-24,1,1,9000,Beras Medium,kg
2022-02-24,2,1,10000,Beras Premium,kg
2022-02-24,3,1,40000,Cabai Merah Keriting,kg
2022-02-24,4,1,40000,Cabai Merah Besar,kg
2022-02-24,5,1,42000,Cabai Rawit Merah,kg
2022-02-24,6,1,24000,Cabai Rawit Hijau,kg
2022-02-24,7,1,28000,Bawang Merah,kg
2022-02-24,13,1,11000,Tepung Terigu,kg
2022-02-24,14,1,36000,Daging Ayam Ras,kg
2022-02-24,15,1,21000,Telur Ayam Ras,kg
2022-02-24,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-24,22,1,3000,Mie Instan,bungkus
2022-02-24,23,1,26000,Bawang Putih Honan,kg
2022-02-24,24,1,28000,Bawang Putih Kating,kg
2022-02-24,26,1,12000,Susu Kental Manis,kg
2022-02-24,29,1,60000,Daging Ayam Kampung,kg
2022-02-24,30,1,42000,Telur Ayam Kampung,kg
2022-02-25,1,1,9000,Beras Medium,kg
2022-02-25,2,1,10000,Beras Premium,kg
2022-02-25,3,1,40000,Cabai Merah Keriting,kg
2022-02-25,4,1,40000,Cabai Merah Besar,kg
2022-02-25,5,1,42000,Cabai Rawit Merah,kg
2022-02-25,6,1,24000,Cabai Rawit Hijau,kg
2022-02-25,7,1,28000,Bawang Merah,kg
2022-02-25,13,1,11000,Tepung Terigu,kg
2022-02-25,14,1,36000,Daging Ayam Ras,kg
2022-02-25,15,1,21000,Telur Ayam Ras,kg
2022-02-25,16,1,110000,Daging Sapi Paha Belakang,kg
2022-02-25,22,1,3000,Mie Instan,bungkus
2022-02-25,23,1,26000,Bawang Putih Honan,kg
2022-02-25,24,1,28000,Bawang Putih Kating,kg
2022-02-25,26,1,12000,Susu Kental Manis,kg
2022-02-25,29,1,60000,Daging Ayam Kampung,kg
2022-02-25,30,1,42000,Telur Ayam Kampung,kg
2022-02-28,1,1,0,Beras Medium,kg
2022-02-28,2,1,0,Beras Premium,kg
2022-02-28,3,1,0,Cabai Merah Keriting,kg
2022-02-28,4,1,0,Cabai Merah Besar,kg
2022-02-28,5,1,0,Cabai Rawit Merah,kg
2022-02-28,6,1,0,Cabai Rawit Hijau,kg
2022-02-28,7,1,0,Bawang Merah,kg
2022-02-28,13,1,0,Tepung Terigu,kg
2022-02-28,14,1,0,Daging Ayam Ras,kg
2022-02-28,15,1,0,Telur Ayam Ras,kg
2022-02-28,16,1,0,Daging Sapi Paha Belakang,kg
2022-02-28,22,1,0,Mie Instan,bungkus
2022-02-28,23,1,0,Bawang Putih Honan,kg
2022-02-28,24,1,0,Bawang Putih Kating,kg
2022-02-28,26,1,0,Susu Kental Manis,kg
2022-02-28,29,1,0,Daging Ayam Kampung,kg
2022-02-28,30,1,0,Telur Ayam Kampung,kg
2022-03-01,1,1,9000,Beras Medium,kg
2022-03-01,2,1,10000,Beras Premium,kg
2022-03-01,3,1,45000,Cabai Merah Keriting,kg
2022-03-01,4,1,45000,Cabai Merah Besar,kg
2022-03-01,5,1,55000,Cabai Rawit Merah,kg
2022-03-01,6,1,25000,Cabai Rawit Hijau,kg
2022-03-01,7,1,30000,Bawang Merah,kg
2022-03-01,13,1,11000,Tepung Terigu,kg
2022-03-01,14,1,37000,Daging Ayam Ras,kg
2022-03-01,15,1,22000,Telur Ayam Ras,kg
2022-03-01,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-01,22,1,3000,Mie Instan,bungkus
2022-03-01,23,1,26000,Bawang Putih Honan,kg
2022-03-01,24,1,28000,Bawang Putih Kating,kg
2022-03-01,26,1,12000,Susu Kental Manis,kg
2022-03-01,29,1,65000,Daging Ayam Kampung,kg
2022-03-01,30,1,42000,Telur Ayam Kampung,kg
2022-03-02,1,1,9000,Beras Medium,kg
2022-03-02,2,1,10000,Beras Premium,kg
2022-03-02,3,1,45000,Cabai Merah Keriting,kg
2022-03-02,4,1,45000,Cabai Merah Besar,kg
2022-03-02,5,1,55000,Cabai Rawit Merah,kg
2022-03-02,6,1,25000,Cabai Rawit Hijau,kg
2022-03-02,7,1,30000,Bawang Merah,kg
2022-03-02,13,1,11000,Tepung Terigu,kg
2022-03-02,14,1,37000,Daging Ayam Ras,kg
2022-03-02,15,1,22000,Telur Ayam Ras,kg
2022-03-02,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-02,22,1,3000,Mie Instan,bungkus
2022-03-02,23,1,26000,Bawang Putih Honan,kg
2022-03-02,24,1,28000,Bawang Putih Kating,kg
2022-03-02,26,1,12000,Susu Kental Manis,kg
2022-03-02,29,1,65000,Daging Ayam Kampung,kg
2022-03-02,30,1,42000,Telur Ayam Kampung,kg
2022-03-03,1,1,0,Beras Medium,kg
2022-03-03,2,1,0,Beras Premium,kg
2022-03-03,3,1,0,Cabai Merah Keriting,kg
2022-03-03,4,1,0,Cabai Merah Besar,kg
2022-03-03,5,1,0,Cabai Rawit Merah,kg
2022-03-03,6,1,0,Cabai Rawit Hijau,kg
2022-03-03,7,1,0,Bawang Merah,kg
2022-03-03,13,1,0,Tepung Terigu,kg
2022-03-03,14,1,0,Daging Ayam Ras,kg
2022-03-03,15,1,0,Telur Ayam Ras,kg
2022-03-03,16,1,0,Daging Sapi Paha Belakang,kg
2022-03-03,22,1,0,Mie Instan,bungkus
2022-03-03,23,1,0,Bawang Putih Honan,kg
2022-03-03,24,1,0,Bawang Putih Kating,kg
2022-03-03,26,1,0,Susu Kental Manis,kg
2022-03-03,29,1,0,Daging Ayam Kampung,kg
2022-03-03,30,1,0,Telur Ayam Kampung,kg
2022-03-04,1,1,9000,Beras Medium,kg
2022-03-04,2,1,10000,Beras Premium,kg
2022-03-04,3,1,45000,Cabai Merah Keriting,kg
2022-03-04,4,1,45000,Cabai Merah Besar,kg
2022-03-04,5,1,55000,Cabai Rawit Merah,kg
2022-03-04,6,1,25000,Cabai Rawit Hijau,kg
2022-03-04,7,1,30000,Bawang Merah,kg
2022-03-04,13,1,11000,Tepung Terigu,kg
2022-03-04,14,1,37000,Daging Ayam Ras,kg
2022-03-04,15,1,22000,Telur Ayam Ras,kg
2022-03-04,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-04,22,1,3000,Mie Instan,bungkus
2022-03-04,23,1,26000,Bawang Putih Honan,kg
2022-03-04,24,1,28000,Bawang Putih Kating,kg
2022-03-04,26,1,12000,Susu Kental Manis,kg
2022-03-04,29,1,65000,Daging Ayam Kampung,kg
2022-03-04,30,1,42000,Telur Ayam Kampung,kg
2022-03-07,1,1,9000,Beras Medium,kg
2022-03-07,2,1,10000,Beras Premium,kg
2022-03-07,3,1,45000,Cabai Merah Keriting,kg
2022-03-07,4,1,45000,Cabai Merah Besar,kg
2022-03-07,5,1,60000,Cabai Rawit Merah,kg
2022-03-07,6,1,25000,Cabai Rawit Hijau,kg
2022-03-07,7,1,30000,Bawang Merah,kg
2022-03-07,13,1,11000,Tepung Terigu,kg
2022-03-07,14,1,37000,Daging Ayam Ras,kg
2022-03-07,15,1,24000,Telur Ayam Ras,kg
2022-03-07,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-07,22,1,3000,Mie Instan,bungkus
2022-03-07,23,1,26000,Bawang Putih Honan,kg
2022-03-07,24,1,28000,Bawang Putih Kating,kg
2022-03-07,26,1,12000,Susu Kental Manis,kg
2022-03-07,29,1,70000,Daging Ayam Kampung,kg
2022-03-07,30,1,42000,Telur Ayam Kampung,kg
2022-03-08,1,1,9000,Beras Medium,kg
2022-03-08,2,1,10000,Beras Premium,kg
2022-03-08,3,1,45000,Cabai Merah Keriting,kg
2022-03-08,4,1,45000,Cabai Merah Besar,kg
2022-03-08,5,1,65000,Cabai Rawit Merah,kg
2022-03-08,6,1,28000,Cabai Rawit Hijau,kg
2022-03-08,7,1,30000,Bawang Merah,kg
2022-03-08,13,1,11000,Tepung Terigu,kg
2022-03-08,14,1,37000,Daging Ayam Ras,kg
2022-03-08,15,1,24000,Telur Ayam Ras,kg
2022-03-08,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-08,22,1,3000,Mie Instan,bungkus
2022-03-08,23,1,26000,Bawang Putih Honan,kg
2022-03-08,24,1,28000,Bawang Putih Kating,kg
2022-03-08,26,1,12000,Susu Kental Manis,kg
2022-03-08,29,1,70000,Daging Ayam Kampung,kg
2022-03-08,30,1,42000,Telur Ayam Kampung,kg
2022-03-09,1,1,9000,Beras Medium,kg
2022-03-09,2,1,10000,Beras Premium,kg
2022-03-09,3,1,45000,Cabai Merah Keriting,kg
2022-03-09,4,1,45000,Cabai Merah Besar,kg
2022-03-09,5,1,65000,Cabai Rawit Merah,kg
2022-03-09,6,1,28000,Cabai Rawit Hijau,kg
2022-03-09,7,1,30000,Bawang Merah,kg
2022-03-09,13,1,11000,Tepung Terigu,kg
2022-03-09,14,1,37000,Daging Ayam Ras,kg
2022-03-09,15,1,24000,Telur Ayam Ras,kg
2022-03-09,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-09,22,1,3000,Mie Instan,bungkus
2022-03-09,23,1,26000,Bawang Putih Honan,kg
2022-03-09,24,1,28000,Bawang Putih Kating,kg
2022-03-09,26,1,12000,Susu Kental Manis,kg
2022-03-09,29,1,70000,Daging Ayam Kampung,kg
2022-03-09,30,1,42000,Telur Ayam Kampung,kg
2022-03-10,1,1,9000,Beras Medium,kg
2022-03-10,2,1,10000,Beras Premium,kg
2022-03-10,3,1,45000,Cabai Merah Keriting,kg
2022-03-10,4,1,50000,Cabai Merah Besar,kg
2022-03-10,5,1,55000,Cabai Rawit Merah,kg
2022-03-10,6,1,28000,Cabai Rawit Hijau,kg
2022-03-10,7,1,28000,Bawang Merah,kg
2022-03-10,13,1,11000,Tepung Terigu,kg
2022-03-10,14,1,37000,Daging Ayam Ras,kg
2022-03-10,15,1,24000,Telur Ayam Ras,kg
2022-03-10,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-10,22,1,3000,Mie Instan,bungkus
2022-03-10,23,1,26000,Bawang Putih Honan,kg
2022-03-10,24,1,28000,Bawang Putih Kating,kg
2022-03-10,26,1,12000,Susu Kental Manis,kg
2022-03-10,29,1,70000,Daging Ayam Kampung,kg
2022-03-10,30,1,42000,Telur Ayam Kampung,kg
2022-03-11,1,1,9000,Beras Medium,kg
2022-03-11,2,1,10000,Beras Premium,kg
2022-03-11,3,1,45000,Cabai Merah Keriting,kg
2022-03-11,4,1,50000,Cabai Merah Besar,kg
2022-03-11,5,1,55000,Cabai Rawit Merah,kg
2022-03-11,6,1,28000,Cabai Rawit Hijau,kg
2022-03-11,7,1,28000,Bawang Merah,kg
2022-03-11,13,1,11000,Tepung Terigu,kg
2022-03-11,14,1,37000,Daging Ayam Ras,kg
2022-03-11,15,1,24000,Telur Ayam Ras,kg
2022-03-11,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-11,22,1,3000,Mie Instan,bungkus
2022-03-11,23,1,26000,Bawang Putih Honan,kg
2022-03-11,24,1,28000,Bawang Putih Kating,kg
2022-03-11,26,1,12000,Susu Kental Manis,kg
2022-03-11,29,1,70000,Daging Ayam Kampung,kg
2022-03-11,30,1,42000,Telur Ayam Kampung,kg
2022-03-14,1,1,0,Beras Medium,kg
2022-03-14,2,1,0,Beras Premium,kg
2022-03-14,3,1,0,Cabai Merah Keriting,kg
2022-03-14,4,1,0,Cabai Merah Besar,kg
2022-03-14,5,1,0,Cabai Rawit Merah,kg
2022-03-14,6,1,0,Cabai Rawit Hijau,kg
2022-03-14,7,1,0,Bawang Merah,kg
2022-03-14,13,1,0,Tepung Terigu,kg
2022-03-14,14,1,0,Daging Ayam Ras,kg
2022-03-14,15,1,0,Telur Ayam Ras,kg
2022-03-14,16,1,0,Daging Sapi Paha Belakang,kg
2022-03-14,22,1,0,Mie Instan,bungkus
2022-03-14,23,1,0,Bawang Putih Honan,kg
2022-03-14,24,1,0,Bawang Putih Kating,kg
2022-03-14,26,1,0,Susu Kental Manis,kg
2022-03-14,29,1,0,Daging Ayam Kampung,kg
2022-03-14,30,1,0,Telur Ayam Kampung,kg
2022-03-15,1,1,9000,Beras Medium,kg
2022-03-15,2,1,10000,Beras Premium,kg
2022-03-15,3,1,50000,Cabai Merah Keriting,kg
2022-03-15,4,1,50000,Cabai Merah Besar,kg
2022-03-15,5,1,50000,Cabai Rawit Merah,kg
2022-03-15,6,1,28000,Cabai Rawit Hijau,kg
2022-03-15,7,1,30000,Bawang Merah,kg
2022-03-15,13,1,11000,Tepung Terigu,kg
2022-03-15,14,1,37000,Daging Ayam Ras,kg
2022-03-15,15,1,24000,Telur Ayam Ras,kg
2022-03-15,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-15,22,1,3000,Mie Instan,bungkus
2022-03-15,23,1,26000,Bawang Putih Honan,kg
2022-03-15,24,1,28000,Bawang Putih Kating,kg
2022-03-15,26,1,12000,Susu Kental Manis,kg
2022-03-15,29,1,70000,Daging Ayam Kampung,kg
2022-03-15,30,1,42000,Telur Ayam Kampung,kg
2022-03-16,1,1,9000,Beras Medium,kg
2022-03-16,2,1,10000,Beras Premium,kg
2022-03-16,3,1,50000,Cabai Merah Keriting,kg
2022-03-16,4,1,50000,Cabai Merah Besar,kg
2022-03-16,5,1,50000,Cabai Rawit Merah,kg
2022-03-16,6,1,28000,Cabai Rawit Hijau,kg
2022-03-16,7,1,30000,Bawang Merah,kg
2022-03-16,13,1,11000,Tepung Terigu,kg
2022-03-16,14,1,37000,Daging Ayam Ras,kg
2022-03-16,15,1,24000,Telur Ayam Ras,kg
2022-03-16,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-16,22,1,3000,Mie Instan,bungkus
2022-03-16,23,1,26000,Bawang Putih Honan,kg
2022-03-16,24,1,28000,Bawang Putih Kating,kg
2022-03-16,26,1,12000,Susu Kental Manis,kg
2022-03-16,29,1,70000,Daging Ayam Kampung,kg
2022-03-16,30,1,42000,Telur Ayam Kampung,kg
2022-03-17,1,1,9000,Beras Medium,kg
2022-03-17,2,1,10000,Beras Premium,kg
2022-03-17,3,1,50000,Cabai Merah Keriting,kg
2022-03-17,4,1,50000,Cabai Merah Besar,kg
2022-03-17,5,1,50000,Cabai Rawit Merah,kg
2022-03-17,6,1,25000,Cabai Rawit Hijau,kg
2022-03-17,7,1,30000,Bawang Merah,kg
2022-03-17,13,1,11000,Tepung Terigu,kg
2022-03-17,14,1,37000,Daging Ayam Ras,kg
2022-03-17,15,1,24000,Telur Ayam Ras,kg
2022-03-17,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-17,22,1,3000,Mie Instan,bungkus
2022-03-17,23,1,26000,Bawang Putih Honan,kg
2022-03-17,24,1,28000,Bawang Putih Kating,kg
2022-03-17,26,1,12000,Susu Kental Manis,kg
2022-03-17,29,1,70000,Daging Ayam Kampung,kg
2022-03-17,30,1,42000,Telur Ayam Kampung,kg
2022-03-18,1,1,9000,Beras Medium,kg
2022-03-18,2,1,10000,Beras Premium,kg
2022-03-18,3,1,50000,Cabai Merah Keriting,kg
2022-03-18,4,1,50000,Cabai Merah Besar,kg
2022-03-18,5,1,50000,Cabai Rawit Merah,kg
2022-03-18,6,1,25000,Cabai Rawit Hijau,kg
2022-03-18,7,1,30000,Bawang Merah,kg
2022-03-18,13,1,11000,Tepung Terigu,kg
2022-03-18,14,1,37000,Daging Ayam Ras,kg
2022-03-18,15,1,24000,Telur Ayam Ras,kg
2022-03-18,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-18,22,1,3000,Mie Instan,bungkus
2022-03-18,23,1,26000,Bawang Putih Honan,kg
2022-03-18,24,1,28000,Bawang Putih Kating,kg
2022-03-18,26,1,12000,Susu Kental Manis,kg
2022-03-18,29,1,70000,Daging Ayam Kampung,kg
2022-03-18,30,1,42000,Telur Ayam Kampung,kg
2022-03-21,1,1,9000,Beras Medium,kg
2022-03-21,2,1,10000,Beras Premium,kg
2022-03-21,3,1,45000,Cabai Merah Keriting,kg
2022-03-21,4,1,45000,Cabai Merah Besar,kg
2022-03-21,5,1,45000,Cabai Rawit Merah,kg
2022-03-21,6,1,23000,Cabai Rawit Hijau,kg
2022-03-21,7,1,30000,Bawang Merah,kg
2022-03-21,13,1,11000,Tepung Terigu,kg
2022-03-21,14,1,38000,Daging Ayam Ras,kg
2022-03-21,15,1,24000,Telur Ayam Ras,kg
2022-03-21,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-21,22,1,3000,Mie Instan,bungkus
2022-03-21,23,1,26000,Bawang Putih Honan,kg
2022-03-21,24,1,28000,Bawang Putih Kating,kg
2022-03-21,26,1,12000,Susu Kental Manis,kg
2022-03-21,29,1,70000,Daging Ayam Kampung,kg
2022-03-21,30,1,42000,Telur Ayam Kampung,kg
2022-03-22,1,1,9000,Beras Medium,kg
2022-03-22,2,1,10000,Beras Premium,kg
2022-03-22,3,1,45000,Cabai Merah Keriting,kg
2022-03-22,4,1,45000,Cabai Merah Besar,kg
2022-03-22,5,1,45000,Cabai Rawit Merah,kg
2022-03-22,6,1,23000,Cabai Rawit Hijau,kg
2022-03-22,7,1,30000,Bawang Merah,kg
2022-03-22,13,1,11000,Tepung Terigu,kg
2022-03-22,14,1,38000,Daging Ayam Ras,kg
2022-03-22,15,1,24000,Telur Ayam Ras,kg
2022-03-22,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-22,22,1,3000,Mie Instan,bungkus
2022-03-22,23,1,26000,Bawang Putih Honan,kg
2022-03-22,24,1,28000,Bawang Putih Kating,kg
2022-03-22,26,1,12000,Susu Kental Manis,kg
2022-03-22,29,1,70000,Daging Ayam Kampung,kg
2022-03-22,30,1,42000,Telur Ayam Kampung,kg
2022-03-23,1,1,9000,Beras Medium,kg
2022-03-23,2,1,10000,Beras Premium,kg
2022-03-23,3,1,45000,Cabai Merah Keriting,kg
2022-03-23,4,1,45000,Cabai Merah Besar,kg
2022-03-23,5,1,45000,Cabai Rawit Merah,kg
2022-03-23,6,1,23000,Cabai Rawit Hijau,kg
2022-03-23,7,1,30000,Bawang Merah,kg
2022-03-23,13,1,11000,Tepung Terigu,kg
2022-03-23,14,1,38000,Daging Ayam Ras,kg
2022-03-23,15,1,24000,Telur Ayam Ras,kg
2022-03-23,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-23,22,1,3000,Mie Instan,bungkus
2022-03-23,23,1,26000,Bawang Putih Honan,kg
2022-03-23,24,1,28000,Bawang Putih Kating,kg
2022-03-23,26,1,12000,Susu Kental Manis,kg
2022-03-23,29,1,70000,Daging Ayam Kampung,kg
2022-03-23,30,1,42000,Telur Ayam Kampung,kg
2022-03-24,1,1,9000,Beras Medium,kg
2022-03-24,2,1,10000,Beras Premium,kg
2022-03-24,3,1,45000,Cabai Merah Keriting,kg
2022-03-24,4,1,45000,Cabai Merah Besar,kg
2022-03-24,5,1,45000,Cabai Rawit Merah,kg
2022-03-24,6,1,23000,Cabai Rawit Hijau,kg
2022-03-24,7,1,30000,Bawang Merah,kg
2022-03-24,13,1,11000,Tepung Terigu,kg
2022-03-24,14,1,38000,Daging Ayam Ras,kg
2022-03-24,15,1,24000,Telur Ayam Ras,kg
2022-03-24,16,1,120000,Daging Sapi Paha Belakang,kg
2022-03-24,22,1,3000,Mie Instan,bungkus
2022-03-24,23,1,26000,Bawang Putih Honan,kg
2022-03-24,24,1,28000,Bawang Putih Kating,kg
2022-03-24,26,1,12000,Susu Kental Manis,kg
2022-03-24,29,1,70000,Daging Ayam Kampung,kg
2022-03-24,30,1,42000,Telur Ayam Kampung,kg
2022-03-25,1,1,9000,Beras Medium,kg
2022-03-25,2,1,10000,Beras Premium,kg
2022-03-25,3,1,45000,Cabai Merah Keriting,kg
2022-03-25,4,1,45000,Cabai Merah Besar,kg
2022-03-25,5,1,45000,Cabai Rawit Merah,kg
